Time,AirExchangeRate,AttenuationGroundwater,ConstAe,EntryRate,ExitRate,IndoorConcentration,IndoorOutdoorPressure,Pathway,logIndoorConcentration,logAttenuationGroundwater
9.592105002506207,0.5,2.2709985567178093e-05,Yes,180374.63133554577,180374.63947194398,1202.4975964796265,0.016174803444264696,Yes,3.0800842169904192,-4.643783141786293
9.626305008347789,0.5,2.2988394743504584e-05,Yes,182585.91083360632,182585.9114543511,1217.2394096956739,0.0054555974429218715,Yes,3.085376004757683,-4.638491354019029
9.643865273985119,0.5,2.3134822583149825e-05,Yes,183748.9179046081,183748.91830464333,1224.9927886976222,0.00013461883026605337,Yes,3.088133532098063,-4.635733826678649
9.644962790587453,0.5,2.3144079710963406e-05,Yes,183822.44327829347,183822.44327835942,1225.4829551890627,-0.00019342976285510735,Yes,3.0883072751810676,-4.635560083595645
9.647157823792119,0.5,2.3162759346936085e-05,Yes,183970.80676331712,183970.8067634032,1226.4720450893547,-0.0008478796429667035,Yes,3.0886576538046997,-4.635209704972013
9.649352856996783,0.5,2.3181539789910426e-05,Yes,184119.97137949156,184119.97091062815,1227.4664727375211,-0.0015001139449710432,Yes,3.089009638551468,-4.634857720225245
9.653742923406117,0.5,2.3219321834925835e-05,Yes,184420.05576604576,184420.0557666052,1229.4670384440344,-0.0027978437989832905,Yes,3.0897168899565908,-4.634150468820121
9.66252305622478,0.5,2.3295432961233522e-05,Yes,185024.5703241675,185024.57032813766,1233.497135520918,-0.005365704397300442,Yes,3.0911381452899596,-4.632729213486753
9.671303189043448,0.5,2.337204866950833e-05,Yes,185633.02493657282,185633.09254481093,1237.5539502987394,-0.00789553930701406,Yes,3.092564140782429,-4.631303217994284
9.688863454680778,0.5,2.352633243346594e-05,Yes,186858.49526402255,186858.49527428023,1245.723301828535,-0.012835243057456952,Yes,3.0954215882028833,-4.628445770573829
9.706423720318108,0.5,2.368155161891073e-05,Yes,188090.6087659012,188091.3276127648,1253.9421840850985,-0.017605177043967885,Yes,3.0982775128011917,-4.6255898459755205
9.723983985955435,0.5,2.3836931103284436e-05,Yes,189323.80485860416,189325.43312957973,1262.169554197198,-0.02219356326020419,Yes,3.101117700000041,-4.622749658776671
9.759104517230096,0.5,2.4145223366192018e-05,Yes,191774.99119322575,191774.05228917595,1278.4936819278396,-0.030778580356476376,Yes,3.106698586167082,-4.617168772609631
9.829345579779414,0.5,2.471848818533114e-05,Yes,196327.18369833427,196327.22273344125,1308.848151556275,-0.045251809026599234,Yes,3.1168892639942043,-4.606978094782508
9.89958664232873,0.5,2.518770337413238e-05,Yes,200045.2124540059,200053.97633548247,1333.693175569883,-0.0555011366618324,Yes,3.1250559289182496,-4.598811429858463
9.969827704878046,0.5,2.5500298479787385e-05,Yes,202519.26007071137,202536.7709333225,1350.2451395554835,-0.06077277085618338,Yes,3.130412622636784,-4.593454736139928
10.040068767427364,0.5,2.56094331443182e-05,Yes,203385.4690371852,203403.57578929237,1356.023838595283,-0.06087820382677971,Yes,3.1322673243978483,-4.591600034378864
10.110309829976682,0.5,2.5588935007774452e-05,Yes,203241.51685365508,203240.76881709124,1354.9384587806082,-0.05807318520264192,Yes,3.1319195700303863,-4.591947788746326
10.180550892526,0.5,2.545649467336014e-05,Yes,202200.45342399,202188.85808377704,1347.9257205585134,-0.05291730189150681,Yes,3.1296659604186003,-4.594201398358112
10.250791955075316,0.5,2.5235565926987454e-05,Yes,200439.01945638817,200434.12588202898,1336.2275058801931,-0.045681109910579214,Yes,3.1258804073436197,-4.597986951433093
10.321033017624634,0.5,2.4932567778588157e-05,Yes,198033.7365284359,198027.5553619148,1320.1837024127651,-0.036635165277063404,Yes,3.1206343671097847,-4.6032329916669275
10.391274080173948,0.5,2.4572170418852442e-05,Yes,195160.06269157925,195165.0901420812,1301.1006009472078,-0.02605002400816452,Yes,3.114310877458691,-4.609556481318021
10.461515142723266,0.5,2.417036740357616e-05,Yes,191969.72519103755,191973.75944727237,1279.825062981816,-0.014196242121086652,Yes,3.1071506107620643,-4.616716748014649
10.531756205272584,0.5,2.3753643353481784e-05,Yes,188641.6933157109,188663.91805293452,1257.7594536862305,-0.0013443756330350498,Yes,3.0995975902938175,-4.624269768482895
10.56966154502168,0.5,2.3529687515095125e-05,Yes,186885.14312300505,186885.14309567466,1245.9009539711642,0.0059105749234580965,Yes,3.0954835183636558,-4.628383840413057
10.607566884770778,0.5,2.331097372023201e-05,Yes,185148.72249951985,185148.0032027726,1234.3200213518173,0.013334875900021559,Yes,3.0914277735453153,-4.632439585231397
10.645472224519878,0.5,2.309635080882341e-05,Yes,183442.43519865733,183443.3552560256,1222.955701706837,0.020886008089260617,Yes,3.087410726167352,-4.63645663260936
10.721282904018068,0.5,2.2683720617552795e-05,Yes,180166.02944838264,180166.02943978878,1201.1068629319252,0.03619868927618674,Yes,3.0795816484662177,-4.644285710310495
10.797093583516263,0.5,2.2301502328840608e-05,Yes,177125.04939302,177130.2509351259,1180.868339567506,0.05150846482507917,Yes,3.072201478827066,-4.651665879949646
10.948714942512654,0.5,2.1638546523562888e-05,Yes,171864.7302486338,171864.70754633454,1145.7647169755635,0.08075868437213092,Yes,3.059095444324181,-4.6647719144525315
11.083293320125295,0.5,2.11630315736345e-05,Yes,168085.95288249393,168087.91793089712,1120.586119539314,0.10478142792547664,Yes,3.0494452386519697,-4.674422120124743
11.217871697737932,0.5,2.070847459172911e-05,Yes,164540.96319127124,164477.58751091053,1096.517250072737,0.13092570210267016,Yes,3.04001546825474,-4.683851890521972
11.352450075350573,0.5,2.0291893886993626e-05,Yes,161239.42948013745,161168.88464074096,1074.459230938273,0.15882762801502714,Yes,3.03118994135892,-4.6926774174177925
11.62160683057585,0.5,1.9571931386586094e-05,Yes,155542.06233658706,155450.56412221034,1036.3370941480694,0.2164195583418657,Yes,3.01550104335903,-4.708366315417683
11.890763585801132,0.5,1.901978454211716e-05,Yes,151065.21157000482,151065.12373027136,1007.1008248684757,0.2705874654992585,Yes,3.0030729516778134,-4.720794407098899
12.159920341026409,0.5,1.8586149972628688e-05,Yes,147563.44039514946,147620.9701044276,984.1398006961839,0.3189801503564096,Yes,2.993056795949983,-4.73081056282673
12.429077096251689,0.5,1.8166333917562385e-05,Yes,144305.68932130712,144286.57038175408,961.9104692116937,0.3709068829017848,Yes,2.983134651521399,-4.740732707255313
12.698233851476967,0.5,1.7876266630390065e-05,Yes,141797.59407852177,141982.70355667215,946.551357044481,0.4144035096145241,Yes,2.976144182458228,-4.747723176318484
12.940474931179716,0.5,1.768053101555067e-05,Yes,140429.0708285927,140428.06844455207,936.1871229636804,0.4345065191316293,Yes,2.9713626632128314,-4.752504695563881
13.038832246848266,0.5,1.765932654650769e-05,Yes,140259.65955403494,140259.6514084642,935.0643427230948,0.433131914093258,Yes,2.9708414961432683,-4.753025862633444
13.100336384229069,0.5,1.7696490971960395e-05,Yes,140558.04620079554,140554.8308053152,937.032205368768,0.4207348172445995,Yes,2.971754517647206,-4.752112841129506
13.161840521609873,0.5,1.7776459033367246e-05,Yes,141208.7547290065,141189.97917222464,941.266527814831,0.3988779565911895,Yes,2.973712615105978,-4.750154743670734
13.223344658990676,0.5,1.790854899857737e-05,Yes,142286.73843383393,142239.10708920026,948.2607139280012,0.3690170929020316,Yes,2.976927758280733,-4.746939600495979
13.346352933752284,0.5,1.8346257463379182e-05,Yes,145711.57516418357,145715.61773245444,971.4374515496963,0.2911063994924885,Yes,2.9874148426904843,-4.736452516086228
13.469361208513886,0.5,1.9018293150364968e-05,Yes,150835.99025874538,151053.2783132491,1007.0218554216606,0.19864882316799568,Yes,3.0030388961603975,-4.720828462616315
13.57488540153328,0.5,1.975170455838373e-05,Yes,156803.14505903097,156878.41712342904,1045.8561141561934,0.11658158669235767,Yes,3.0194719396686285,-4.704395419108084
13.669857175250735,0.5,2.064157496573923e-05,Yes,163958.62217871886,163946.2355255454,1092.974903503636,0.04697265333316919,Yes,3.0386101899506017,-4.68525716882611
13.729188012181018,0.5,2.132981078161783e-05,Yes,169412.56248540306,169412.5660431745,1129.417106954497,0.008011255367852244,Yes,3.0528543615836776,-4.671012997193035
13.765359145162511,0.5,2.1796091353483222e-05,Yes,173114.7647071587,173116.01137536994,1154.1067425024662,-0.013348123084030605,Yes,3.0622459782616063,-4.661621380515106
13.801530278144007,0.5,2.2290834593774087e-05,Yes,177035.46084833902,177045.52217733278,1180.3034811822188,-0.03253512401421593,Yes,3.0719936880324186,-4.651873670744294
13.837701411125504,0.5,2.27905415676636e-05,Yes,180948.37826009246,181014.4575599781,1206.763050399854,-0.049253630414280485,Yes,3.0816220041437203,-4.642245354632992
13.873872544107002,0.5,2.326168725531493e-05,Yes,184674.9302432571,184756.54419836387,1231.7102946557588,-0.06320752527580059,Yes,3.090508571279938,-4.633358787496775
13.910043677088494,0.5,2.368286424453092e-05,Yes,188035.7494432812,188101.75317522505,1254.0116878348335,-0.07410069159035287,Yes,3.0983015842925594,-4.625565774484153
13.946214810069993,0.5,2.4036323395692622e-05,Yes,190849.75194928667,190909.11149653525,1272.7274099769015,-0.0816370123495141,Yes,3.1047353973538905,-4.619131961422822
13.982385943051488,0.5,2.4296822628374425e-05,Yes,192886.64112827973,192978.13329484087,1286.5208886322725,-0.08552037054486011,Yes,3.1094168420380734,-4.614450516738639
14.018557076032984,0.5,2.4437160816860988e-05,Yes,194023.64269340425,194092.77293551923,1293.9518195701278,-0.08587742559574166,Yes,3.1119181056337735,-4.611949253142939
14.06700347751024,0.5,2.452275373988629e-05,Yes,194791.3611436509,194772.5969092672,1298.4839793951144,-0.08444089444259785,Yes,3.1134365957033117,-4.610430763073401
14.115449878987494,0.5,2.4584578807671108e-05,Yes,195040.72017212788,195263.64408668733,1301.7576272445822,-0.08148666423658801,Yes,3.11453013096884,-4.609337227807872
14.16389628046475,0.5,2.453770101274043e-05,Yes,194728.11538003167,194891.31600506665,1299.2754400337778,-0.0771367209779885,Yes,3.1137012291378627,-4.61016612963885
14.212342681942005,0.5,2.444638825560729e-05,Yes,194031.65465923812,194166.0621030614,1294.4404140204094,-0.07151305066707568,Yes,3.1120820636872804,-4.611785295089432
14.260789083419258,0.5,2.429526005718413e-05,Yes,192762.9140845613,192965.7225333164,1286.4381502221092,-0.06473763930412592,Yes,3.109388910901631,-4.614478447875081
14.309235484896517,0.5,2.408737542681961e-05,Yes,191238.51041044976,191314.59355558813,1275.4306237039207,-0.05693247288941559,Yes,3.1056568403962266,-4.618210518380486
14.357681886373772,0.5,2.385780693949609e-05,Yes,189357.6078286288,189491.23999102466,1263.2749332734975,-0.04821953742322072,Yes,3.1014978786705965,-4.622369480106116
14.406128287851029,0.5,2.3588069336986624e-05,Yes,187280.77481121157,187348.84220478433,1248.9922813652288,-0.038720818905818334,Yes,3.096559754490351,-4.6273076042863615
14.454574689328284,0.5,2.330420523315365e-05,Yes,185020.62237643133,185094.2443215563,1233.961628810375,-0.028558303337484468,Yes,3.0913016551145542,-4.632565703662158
14.503021090805538,0.5,2.3005628598949406e-05,Yes,182678.8198858513,182722.7917906849,1218.1519452712325,-0.017853976718495517,Yes,3.0857014630728274,-4.638165895703885
14.551467492282793,0.5,2.2705088444615456e-05,Yes,180300.21875475039,180335.7439511136,1202.2382930074236,-0.006729825049127849,Yes,3.079990556752682,-4.643876802024031
14.599913893760046,0.5,2.2409510290218896e-05,Yes,177988.82440517272,177988.10692257594,1186.5873794838396,0.004692165670342183,Yes,3.074299724879848,-4.649567633896864
14.648360295237305,0.5,2.2130634700507754e-05,Yes,175780.28284890647,175773.1304399677,1171.8208695997846,0.01629000943963821,Yes,3.0688612283287062,-4.655006130448006
14.69680669671456,0.5,2.186673044370163e-05,Yes,173679.3981603352,173677.06415072648,1157.8470943381765,0.027941720258483863,Yes,3.063651210108349,-4.660216148668364
14.793699499669067,0.5,2.137959884554593e-05,Yes,169808.01178728061,169808.00901051913,1132.0533934034606,0.050918799043718536,Yes,3.053866910874904,-4.670000447901809
14.89059230262358,0.5,2.0968740693833165e-05,Yes,166522.43230351788,166544.75766365766,1110.2983844243843,0.07264751402383571,Yes,3.045439707880986,-4.678427650895727
14.987485105578092,0.5,2.0637836819748125e-05,Yes,163842.61277676706,163916.5452056884,1092.7769680379226,0.09215197719662352,Yes,3.03853153300707,-4.685335825769643
15.0843779085326,0.5,2.03307068619138e-05,Yes,161486.30752198154,161477.1576837753,1076.5143845585021,0.11104611314932868,Yes,3.0320198373110565,-4.691847521465656
15.181270711487114,0.5,2.0034234037526153e-05,Yes,159115.8655173867,159122.41471601938,1060.816098106796,0.13251601651466455,Yes,3.0256401016205614,-4.698227257156152
15.278163514441626,0.5,1.9735697427930867e-05,Yes,156817.2561349659,156751.28008162536,1045.0085338775025,0.15560639028368822,Yes,3.0191198370506855,-4.704747521726027
15.375056317396135,0.5,1.947649175940428e-05,Yes,154683.65827889374,154692.53244960832,1031.2835496640557,0.17930486351671898,Yes,3.0133780902338256,-4.710489268542887
15.56884192330516,0.5,1.9015167073059313e-05,Yes,151028.47077374466,151028.4493645339,1006.8563290968928,0.22447662461607512,Yes,3.002967504384896,-4.720899854391816
15.762627529214182,0.5,1.8694645326193467e-05,Yes,148407.38523362615,148482.69721674742,989.8846481116493,0.2599323322952835,Yes,2.9955845889335357,-4.728282769843177
15.916536493290975,0.5,1.8526902620623208e-05,Yes,147133.0163662695,147150.39650031662,981.0026433354442,0.2757945665306559,Yes,2.9916701775985524,-4.73219718117816
16.041811100397123,0.5,1.8474858205925727e-05,Yes,146707.76393585786,146737.03240944925,978.246882729662,0.27792756656066964,Yes,2.9904484726570892,-4.733418886119623
16.15283680331719,0.5,1.847022034237018e-05,Yes,146700.18800898528,146700.1960598939,978.0013070659593,0.2739592007209387,Yes,2.9903394352080044,-4.733527923568708
16.26386250623725,0.5,1.8498776492740357e-05,Yes,146932.32744106534,146927.0040123908,979.5133600826056,0.2658354184316792,Yes,2.9910103639352306,-4.732856994841482
16.374888209157312,0.5,1.8557616389241686e-05,Yes,147404.57305243358,147394.34139076993,982.6289426051333,0.2539734307118014,Yes,2.9923895518083543,-4.731477806968358
16.59693961499743,0.5,1.8762026135438094e-05,Yes,149022.53164279833,149017.8710123835,993.45247341589,0.2207036830558366,Yes,2.9971470953744355,-4.726720263402277
16.81899102083755,0.5,1.909085907505731e-05,Yes,151576.74170646648,151629.6350205491,1010.8642334703267,0.1774876459043311,Yes,3.004692830552379,-4.719174528224333
17.041042426677674,0.5,1.9570941310693845e-05,Yes,155450.47243400308,155442.70041918926,1036.2846694612615,0.12533349572616215,Yes,3.0154790733569765,-4.708388285419736
17.06879885240769,0.5,1.967845126784332e-05,Yes,156296.6069662149,156296.60099535287,1041.977339969019,0.11472234836367852,Yes,3.01785827440168,-4.706009084375032
17.124311703867722,0.5,1.997284221428943e-05,Yes,158634.7833159701,158634.8085944702,1057.5653906298014,0.08787459118675361,Yes,3.024307229864296,-4.699560128912417
17.179824555327748,0.5,2.0396763702058654e-05,Yes,161999.50561338337,162001.81582107526,1080.012105473835,0.05442669219669033,Yes,3.0334286233675267,-4.690438735409185
17.235337406787778,0.5,2.0994950874788426e-05,Yes,166748.36713241605,166752.9326942543,1111.6862179616955,0.015459221140855003,Yes,3.0459822215642802,-4.677885137212432
17.290850258247808,0.5,2.1848000154466675e-05,Yes,173562.22513522266,173528.29835085545,1156.8553223390365,-0.02794725223338601,Yes,3.0632790489788775,-4.660588309797835
17.338144865047088,0.5,2.285042089604049e-05,Yes,181479.8307884325,181490.0506525344,1209.9336710168961,-0.06761925276433534,Yes,3.0827615627950253,-4.641105795981687
17.385439471846368,0.5,2.4143380626438e-05,Yes,191503.385209462,191759.41628168972,1278.3961085445985,-0.10906071053974968,Yes,3.1066654399735305,-4.6172019188031825
17.43273407864565,0.5,2.568314581371097e-05,Yes,204038.94660114282,203989.0405456176,1359.9269369707845,-0.15160342466215254,Yes,3.1335155762211104,-4.590351782555603
17.480028685444935,0.5,2.760789986970453e-05,Yes,218750.63954626734,219276.4487165748,1461.8429914438325,-0.1945791942340801,Yes,3.1649007299328735,-4.558966628843839
17.527323292244215,0.5,2.9698257406740124e-05,Yes,236600.70020017197,235879.1667585972,1572.5277783906486,-0.2373198183580557,Yes,3.1965983259107693,-4.527269032865943
17.5746178990435,0.5,3.2401127396036364e-05,Yes,254454.11731669746,257346.78057176733,1715.645203811783,-0.27915709613661555,Yes,3.2344274805067577,-4.489439878269955
17.617183045162857,0.5,3.4459267699991904e-05,Yes,273694.32391387323,273693.61241851194,1824.62408279008,-0.3154860169702264,Yes,3.261173402717745,-4.462693956058968
17.655491676670273,0.5,3.6756288565790016e-05,Yes,291999.36739468545,291937.7592191456,1946.2517281276373,-0.3466910672749709,Yes,3.289199011197738,-4.434668347578975
17.69380030817769,0.5,3.9019582097683945e-05,Yes,310135.00750300713,309914.0258101982,2066.0935054013207,-0.3761153501325561,Yes,3.3151499725373714,-4.408717386239341
17.77041757119253,0.5,4.333208948332461e-05,Yes,344163.0624891457,344166.22568958736,2294.4415045972496,-0.4282011760936384,Yes,3.360676990095851,-4.363190368680861
17.847034834207367,0.5,4.717227351686691e-05,Yes,374187.93653445947,374666.98530069005,2497.7799020046004,-0.4689026200282512,Yes,3.3975541668018425,-4.32631319197487
17.915990370920728,0.5,4.982249497410176e-05,Yes,395677.09267138736,395716.4368054249,2638.109578702833,-0.4934522898937312,Yes,3.421292830800037,-4.302574527976676
17.978050353962747,0.5,5.14367733961857e-05,Yes,408423.6924895399,408537.8843369265,2723.5858955795097,-0.5039836115016467,Yes,3.4351410764653854,-4.288726282311327
18.03390433870056,0.5,5.210657750729477e-05,Yes,413659.973340102,413857.820569415,2759.052137129433,-0.5031892487147643,Yes,3.440759907312703,-4.2831074514640095
18.0841729249646,0.5,5.210869494578068e-05,Yes,413660.5954229909,413874.63837858406,2759.164255857228,-0.4952669297919974,Yes,3.4407775552414317,-4.283089803535281
18.134441511228637,0.5,5.1682336235022305e-05,Yes,409911.9277546585,410488.27344623866,2736.5884896415905,-0.4813600398711118,Yes,3.4372094959434247,-4.286657862833287
18.184710097492673,0.5,5.073181018480038e-05,Yes,402188.5675477732,402938.69605393655,2686.257973692911,-0.4621920429628299,Yes,3.429147717629585,-4.294719641147127
18.285247270020736,0.5,4.7470226677806426e-05,Yes,377061.53272372007,377033.4858792578,2513.556572528385,-0.4109665842269676,Yes,3.4002886643245533,-4.323578694452159
18.38578444254881,0.5,4.317052794322322e-05,Yes,343730.4845352514,342883.0190375129,2285.88679358342,-0.3473782656701896,Yes,3.359054718561695,-4.364812640215018
18.48632161507689,0.5,3.8561871113269774e-05,Yes,306751.652118872,306278.6446448585,2041.8576309657235,-0.277214799378282,Yes,3.3100254575150987,-4.413841901261614
18.58685878760496,0.5,3.399354711141664e-05,Yes,270231.7825214714,269994.6147678779,1799.9640984525195,-0.20626389743702173,Yes,3.255263842881386,-4.468603515895326
18.65956622073979,0.5,3.105761964618793e-05,Yes,246675.90373705624,246675.93600914863,1644.5062400609906,-0.15773584611104247,Yes,3.2160355257474746,-4.507831833029238
18.73227365387462,0.5,2.856456337422076e-05,Yes,226798.906611764,226874.77299611445,1512.4984866407626,-0.11401204370888245,Yes,3.1796949487830886,-4.5441724099936245
18.797710343695968,0.5,2.681037425690333e-05,Yes,212862.01318067685,212942.08119999824,1419.6138746666547,-0.08057753617009794,Yes,3.152170235294969,-4.571697123481743
18.845602622835862,0.5,2.583106752154917e-05,Yes,205002.75879277452,205163.9124821261,1367.7594165475073,-0.06061833354528801,Yes,3.1360097134261427,-4.58785764535057
18.882963322529427,0.5,2.522214765650299e-05,Yes,200327.39318886388,200327.55092654022,1335.5170061769347,-0.048151064364382434,Yes,3.1256494226020766,-4.598217936174636
18.911288273597066,0.5,2.486692063564732e-05,Yes,197508.36076321785,197506.15125510504,1316.7076750340334,-0.04071212216837411,Yes,3.1194893670564063,-4.604377991720306
18.936780729557945,0.5,2.461698673902691e-05,Yes,195516.09690496195,195521.04490788304,1303.4736327192204,-0.035620244168906516,Yes,3.1151022504791355,-4.608765108297577
18.959110102857732,0.5,2.445232640780355e-05,Yes,194213.2237792113,194213.22602830312,1294.7548401886872,-0.032485154835058934,Yes,3.1121875432182646,-4.611679815558448
18.97884477333156,0.5,2.434773095332555e-05,Yes,193382.2765057349,193382.47396392745,1289.2164930928495,-0.03079763462934265,Yes,3.110325852854411,-4.613541505922301
18.996605976758,0.5,2.4287809883192058e-05,Yes,192905.79432168946,192906.5493364049,1286.0436622426994,-0.030185747877781777,Yes,3.10925571349425,-4.614611645282463
19.01436718018445,0.5,2.425281455933656e-05,Yes,192624.95075663363,192628.59808430183,1284.1906538953458,-0.0302432360547501,Yes,3.1086295048761863,-4.615237853900527
19.03212838361089,0.5,2.423258592315037e-05,Yes,192464.943175366,192467.93162556287,1283.1195441704192,-0.030535699006047343,Yes,3.108267120096669,-4.615600238680043
19.04988958703733,0.5,2.4222493795101305e-05,Yes,192386.1216003319,192387.77464118387,1282.585164274559,-0.03104541809294608,Yes,3.1080862121047215,-4.615781146671991
19.085411993890226,0.5,2.423124454653221e-05,Yes,192459.39162316066,192457.27770756802,1283.0485180504536,-0.03269458953454248,Yes,3.1082430793859817,-4.615624279390731
19.12093440074312,0.5,2.4280937518569282e-05,Yes,192846.9700500851,192851.96540514322,1285.6797693676215,-0.035146680101528265,Yes,3.1091328101783158,-4.614734548598396
19.15290456691072,0.5,2.4342965970380306e-05,Yes,193344.54648681637,193344.62796537785,1288.964186435852,-0.03800363337924712,Yes,3.110240850751881,-4.613626508024831
19.188671454833532,0.5,2.444978413726688e-05,Yes,194193.05185519348,194193.03397973767,1294.6202265315844,-0.04188878668113069,Yes,3.112142387945649,-4.611724970831064
19.224438342756343,0.5,2.4586127655130585e-05,Yes,195280.7184793085,195275.94584712986,1301.8396389808654,-0.04645807267065935,Yes,3.114557490994903,-4.60930986778181
19.26020523067916,0.5,2.4753786190137814e-05,Yes,196617.2104501585,196607.57803671746,1310.7171869114495,-0.05166650485887033,Yes,3.11750899419681,-4.606358364579902
19.331739006524785,0.5,2.518163478719924e-05,Yes,200010.9451395459,200005.776429017,1333.371842860113,-0.06382086187549438,Yes,3.1249512797834,-4.598916078993312
19.40327278237041,0.5,2.572556013565997e-05,Yes,204277.33666695462,204325.91737926268,1362.1727825284183,-0.07799196581930667,Yes,3.13423219842801,-4.589635160348703
19.47480655821604,0.5,2.639576322895681e-05,Yes,209700.38218649052,209649.02253795177,1397.6601502530116,-0.09381992477861373,Yes,3.14540158284554,-4.578465775931173
19.617874109907294,0.5,2.8061855634777844e-05,Yes,222881.7490494531,222882.00395654165,1485.8800263769447,-0.12900684009692828,Yes,3.1719837448310786,-4.551883613945634
19.76094166159855,0.5,3.0130029269323244e-05,Yes,239320.4822755452,239308.52578734612,1595.3901719156408,-0.1665024725368803,Yes,3.202866912338533,-4.52100044643818
19.904009213289804,0.5,3.245000197897e-05,Yes,257158.1912962731,257734.96819301962,1718.2331212867975,-0.2034276868049086,Yes,3.235082086398639,-4.488785272378073
20.047076764981057,0.5,3.477272208976351e-05,Yes,276535.6335823543,276183.23190235987,1841.2215460157324,-0.23733516138805102,Yes,3.2651060483754177,-4.458761310401295
20.190144316672317,0.5,3.733722123380374e-05,Yes,295423.39989573124,296551.83174862765,1977.0122116575174,-0.2718857475976001,Yes,3.2960093518827644,-4.427858006893948
20.333211868363566,0.5,3.991693172040468e-05,Yes,321142.2710285048,317041.24807107303,2113.6083204738197,-0.3084806755058448,Yes,3.3250245099263727,-4.3988428488503395
20.47627942005482,0.5,4.3805072311294015e-05,Yes,337944.7356398286,347922.9038617967,2319.4860257453115,-0.3469274255024396,Yes,3.365391760359852,-4.35847559841686
20.60504021657695,0.5,4.620888354492252e-05,Yes,365763.666560775,367015.2358820775,2446.76823921385,-0.3829536909269634,Yes,3.3885928344121266,-4.3352745243645865
20.7183122762031,0.5,4.8995925366953997e-05,Yes,390278.19192816096,389151.38662312896,2594.342577487527,-0.4156461894273821,Yes,3.414027323208745,-4.309840035567968
20.831584335829245,0.5,5.213959719290138e-05,Yes,413484.9839729414,414120.0802643475,2760.80053509565,-0.4491746605288491,Yes,3.441035030457969,-4.282832328318744
20.944856395455407,0.5,5.521589199849546e-05,Yes,437783.6708662489,438553.6302032962,2923.6908680219744,-0.4834435565988333,Yes,3.4659314512510853,-4.257935907525628
21.171400514707702,0.5,6.263186957756767e-05,Yes,497450.23827066977,497455.22123250534,3316.3681415500355,-0.564133869515651,Yes,3.520662734474549,-4.203204624302163
21.332225598767394,0.5,6.94277550727893e-05,Yes,551611.6452361502,551431.7150733833,3676.211433822555,-0.636834462626688,Yes,3.5654004814686364,-4.158466877308077
21.473427563763106,0.5,7.587019869995646e-05,Yes,602751.1355978908,602600.987864471,4017.339919096473,-0.7029321860396046,Yes,3.6039385802360826,-4.11992877854063
21.614629528758822,0.5,8.214709390897794e-05,Yes,652398.8438636684,652455.3881229517,4349.702587486345,-0.7641450518716719,Yes,3.6384595629249206,-4.085407795851792
21.73710853810849,0.5,8.672636128453813e-05,Yes,688823.8517302342,688826.3360246569,4592.175573497711,-0.8081023884070558,Yes,3.662018484168566,-4.061848874608147
21.859587547458172,0.5,9.022615372131004e-05,Yes,716451.6921061266,716623.5266984248,4777.490177989499,-0.8389777353660376,Yes,3.6791998028648116,-4.044667555911901
21.982066556807844,0.5,9.216651308220148e-05,Yes,731677.9202126537,732034.8804014687,4880.232536009792,-0.8524017178717521,Yes,3.6884405159985847,-4.0354268427781275
22.10454556615752,0.5,9.213219764706716e-05,Yes,731700.1250436795,731762.3291828706,4878.415527885803,-0.8447776098183382,Yes,3.6882787893729754,-4.035588569403736
22.227024575507198,0.5,9.002995913030696e-05,Yes,715156.0779961039,715065.2461564208,4767.101641042806,-0.8163639285329418,Yes,3.6782544117704314,-4.045612947006282
22.471982594206537,0.5,8.019381459966028e-05,Yes,636929.5938074486,636941.4174000738,4246.276116000492,-0.7027648837054394,Yes,3.6280082309407926,-4.0958591278359195
22.716940612905887,0.5,6.423680700505508e-05,Yes,510024.124544681,510202.4776762286,3401.349851174857,-0.5227880152271738,Yes,3.531651304270425,-4.192216054506288
22.961898631605234,0.5,4.3751880279224766e-05,Yes,350911.69437965803,347500.4247906898,2316.669498604598,-0.28761462632796503,Yes,3.364864080760062,-4.35900327801665
23.035956314056307,0.5,4.059044432496699e-05,Yes,322330.8306319682,322390.6391073806,2149.270927382537,-0.2467967775,Yes,3.332291164142413,-4.3915761946342995
